Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
4479,Providence School,2.5,Bachelors,Providence,F,1,1,0,0,Lawyer,9/13,12/22,Lawyer,11/13,6/19,N/A,N/A,N/A
4480,Providence School,2.6,Bachelors,New York City,M,0,1,0,0,Junior SWE,3/20,11/21,Teaching Assistant,5/23,3/17,N/A,N/A,N/A
4481,Providence School,3.2,Bachelors,San Francisco,M,0,1,0,0,Junior SWE,5/5,7/27,N/A,N/A,N/A,N/A,N/A,N/A
4482,Providence University,2.5,Bachelors,Boston,M,0,0,0,3,Lawyer,9/1,10/15,Senior SWE,9/18,12/22,N/A,N/A,N/A
4483,Providence University,3.2,Phd,New York City,M,0,0,0,0,Lawyer,8/29,1/14,Junior SWE,7/16,11/23,N/A,N/A,N/A
4484,Providence School,3.3,Masters,New York City,F,1,1,0,0,Lawyer,11/25,10/22,Teaching Assistant,2/3,2/18,Teaching Assistant,7/2,3/16
4485,Providence University,2.6,Masters,Boston,M,0,1,0,0,Junior SWE,10/9,1/1,Data Scientist,8/11,12/24,Senior SWE,1/29,3/18
4486,Providence School,2.8,Masters,Miami,N/A,0,1,N/A,0,Teaching Assistant,8/7,3/20,Senior SWE,2/24,11/6,Senior SWE,12/10,6/2
4487,Providence University,2.6,Bachelors,San Francisco,M,0,1,0,4,Lawyer,11/27,4/21,Teaching Assistant,5/7,6/11,N/A,N/A,N/A
4488,Providence School,3.8,Masters,San Francisco,F,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4489,State Providence College,4.0,Masters,New York City,M,1,1,1,0,Data Scientist,5/25,8/14,Senior SWE,8/15,6/5,N/A,N/A,N/A
4490,State Providence College,2.4,Bachelors,Miami,F,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4491,Providence University,3.1,Bachelors,San Francisco,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4492,Providence University,3.2,Phd,Providence,F,0,0,0,0,Senior SWE,10/26,9/20,N/A,N/A,N/A,N/A,N/A,N/A
4493,Providence School,3.8,Bachelors,San Francisco,F,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4494,Providence School,2.7,Masters,New York City,F,0,0,1,1,Teaching Assistant,6/30,2/11,Lawyer,10/26,9/25,N/A,N/A,N/A
4495,State Providence College,2.1,Bachelors,New York City,M,0,1,N/A,3,Senior SWE,7/6,2/18,Data Scientist,6/2,12/28,Junior SWE,10/3,1/16
4496,State Providence College,3.4,Bachelors,New York City,M,0,0,0,0,Senior SWE,4/25,11/8,N/A,N/A,N/A,N/A,N/A,N/A
4497,State Providence College,3.1,Phd,Miami,F,1,1,0,0,Junior SWE,8/2,7/1,N/A,N/A,N/A,N/A,N/A,N/A
4498,State Providence College,2.5,Masters,San Francisco,F,0,1,1,1,Data Scientist,1/23,8/27,Senior SWE,4/16,10/23,N/A,N/A,N/A
4499,State Providence College,2.8,Bachelors,Boston,F,N/A,1,0,0,Lawyer,7/4,9/13,Junior SWE,2/9,10/10,N/A,N/A,N/A
4500,Providence University,2.8,Bachelors,San Francisco,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4501,Providence School,2.1,Masters,Providence,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4502,Providence University,4.0,Masters,New York City,F,0,1,0,0,Data Scientist,10/14,3/22,Teaching Assistant,10/29,1/28,N/A,N/A,N/A
4503,State Providence College,3.7,Bachelors,Miami,F,0,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4504,Providence School,3.8,Bachelors,San Francisco,F,1,1,N/A,4,Junior SWE,8/24,12/18,Teaching Assistant,8/2,4/20,Lawyer,1/10,4/15
4505,Providence School,2.5,Bachelors,Miami,F,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4506,Providence University,3.9,Masters,Boston,F,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4507,Providence School,2.6,Masters,San Francisco,F,0,1,0,1,Teaching Assistant,9/18,1/27,Senior SWE,12/18,12/3,N/A,N/A,N/A
4508,State Providence College,2.8,Bachelors,Miami,F,0,0,0,1,Teaching Assistant,10/26,10/20,Junior SWE,6/21,1/30,Senior SWE,2/13,9/13
4509,Providence University,3.1,Bachelors,San Francisco,M,0,1,0,1,Junior SWE,3/18,6/4,Lawyer,6/26,4/20,Teaching Assistant,9/16,1/4
4510,Providence School,3.6,Bachelors,New York City,M,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4511,State Providence College,2.9,Bachelors,Boston,M,N/A,1,0,0,Junior SWE,7/28,8/24,Senior SWE,11/28,10/3,N/A,N/A,N/A
4512,State Providence College,2.8,Masters,New York City,M,0,1,0,0,Senior SWE,2/27,8/4,Data Scientist,3/8,3/10,N/A,N/A,N/A
4513,Providence University,2.6,Bachelors,Miami,M,0,1,0,4,Junior SWE,2/8,6/1,Junior SWE,5/1,1/28,Junior SWE,6/27,6/11
4514,Providence University,2.8,Phd,Miami,M,0,0,0,0,Teaching Assistant,5/11,5/26,Data Scientist,4/4,1/27,Lawyer,7/3,1/9
4515,Providence University,2.1,Bachelors,Providence,F,N/A,0,0,0,Data Scientist,4/24,5/1,N/A,N/A,N/A,N/A,N/A,N/A
4516,Providence University,2.9,Phd,Providence,M,0,0,0,0,Data Scientist,3/1,9/3,Data Scientist,3/26,12/18,Senior SWE,5/25,8/10
4517,Providence School,3.4,Bachelors,Boston,F,1,0,0,0,Lawyer,1/20,2/20,N/A,N/A,N/A,N/A,N/A,N/A
4518,State Providence College,2.5,Phd,Providence,F,N/A,1,N/A,3,Senior SWE,12/12,12/26,Junior SWE,3/19,1/29,N/A,N/A,N/A
4519,State Providence College,2.5,Masters,Boston,F,N/A,1,0,0,Senior SWE,10/24,6/28,Lawyer,12/3,11/12,N/A,N/A,N/A
4520,Providence University,2.2,Bachelors,Boston,M,0,1,0,3,Data Scientist,7/2,4/12,N/A,N/A,N/A,N/A,N/A,N/A
4521,Providence School,3.4,Masters,Miami,M,1,1,0,3,Senior SWE,3/27,6/16,N/A,N/A,N/A,N/A,N/A,N/A
4522,Providence School,3.0,Bachelors,San Francisco,M,0,1,0,1,Lawyer,2/18,3/25,Junior SWE,3/16,10/1,N/A,N/A,N/A
4523,Providence School,3.2,Bachelors,Boston,M,0,1,0,0,Lawyer,8/29,11/15,Junior SWE,10/18,2/10,N/A,N/A,N/A
4524,State Providence College,3.8,Bachelors,Providence,M,0,0,0,0,Teaching Assistant,2/6,6/2,Lawyer,1/10,5/8,Data Scientist,1/21,12/26
4525,State Providence College,3.2,Phd,Providence,M,1,1,0,0,Data Scientist,8/11,2/28,Data Scientist,1/14,5/11,N/A,N/A,N/A
4526,Providence University,3.9,Bachelors,Miami,F,N/A,0,0,2,Lawyer,12/17,8/2,Lawyer,4/5,10/24,N/A,N/A,N/A
4527,State Providence College,3.0,Phd,Providence,M,0,1,0,0,Junior SWE,4/16,3/13,N/A,N/A,N/A,N/A,N/A,N/A
4528,State Providence College,2.3,Phd,Providence,F,0,1,0,0,Junior SWE,12/5,10/27,Teaching Assistant,10/1,9/12,Teaching Assistant,1/12,7/17
4529,Providence School,3.5,Bachelors,San Francisco,F,N/A,1,0,0,Senior SWE,3/26,4/5,Data Scientist,2/8,7/15,N/A,N/A,N/A
4530,Providence School,2.8,Masters,San Francisco,M,0,1,0,0,Lawyer,10/17,1/15,N/A,N/A,N/A,N/A,N/A,N/A
4531,State Providence College,2.9,Masters,Boston,F,0,1,0,4,Junior SWE,3/20,9/24,N/A,N/A,N/A,N/A,N/A,N/A
4532,Providence School,3.2,Masters,San Francisco,F,0,1,0,3,Lawyer,6/13,12/3,Teaching Assistant,1/17,5/8,N/A,N/A,N/A
4533,State Providence College,3.6,Masters,Miami,M,0,1,0,3,Lawyer,3/21,4/11,Data Scientist,6/4,6/5,Senior SWE,3/26,3/16
4534,State Providence College,3.9,Bachelors,San Francisco,F,0,1,1,0,Senior SWE,10/16,11/15,Lawyer,5/3,10/25,N/A,N/A,N/A
4535,State Providence College,2.4,Phd,New York City,F,0,1,N/A,0,Teaching Assistant,5/10,3/29,Senior SWE,12/25,8/9,N/A,N/A,N/A
4536,State Providence College,2.8,Masters,Boston,F,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4537,Providence University,3.8,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4538,Providence University,3.4,Phd,Miami,M,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4539,Providence School,3.2,Masters,San Francisco,M,0,1,0,0,Senior SWE,1/22,9/26,Junior SWE,7/17,7/23,Teaching Assistant,5/15,1/11
4540,Providence University,2.9,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/1,11/16,Lawyer,1/11,11/9,Teaching Assistant,2/3,8/30
4541,State Providence College,2.9,Bachelors,New York City,F,0,1,N/A,0,Senior SWE,9/12,11/4,Junior SWE,4/11,10/9,Teaching Assistant,12/20,7/4
4542,Providence University,3.1,Bachelors,New York City,N/A,N/A,0,0,1,Data Scientist,12/30,3/14,Teaching Assistant,3/22,11/10,Senior SWE,2/12,10/23
4543,State Providence College,3.9,Masters,Boston,F,0,1,0,1,Teaching Assistant,8/7,7/7,Teaching Assistant,6/28,7/2,N/A,N/A,N/A
4544,Providence School,2.8,Phd,Providence,F,0,1,0,0,Lawyer,3/5,11/2,Lawyer,6/16,2/10,N/A,N/A,N/A
4545,Providence University,3.4,Bachelors,Miami,M,0,1,0,2,Teaching Assistant,6/25,6/12,Junior SWE,4/25,3/26,N/A,N/A,N/A
4546,Providence University,3.2,Masters,New York City,M,0,1,0,0,Teaching Assistant,9/1,10/23,Junior SWE,5/4,11/23,N/A,N/A,N/A
4547,Providence School,2.1,Masters,Providence,F,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4548,Providence University,2.2,Bachelors,San Francisco,M,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4549,Providence School,2.2,Bachelors,Boston,M,1,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4550,State Providence College,2.3,Phd,San Francisco,M,0,1,0,0,Teaching Assistant,2/6,8/21,Lawyer,12/7,7/5,N/A,N/A,N/A
4551,Providence University,3.6,Phd,San Francisco,M,0,1,1,4,Lawyer,10/18,12/20,Data Scientist,3/17,8/19,N/A,N/A,N/A
4552,Providence University,2.4,Phd,Providence,F,0,1,0,0,Senior SWE,8/30,12/14,N/A,N/A,N/A,N/A,N/A,N/A
4553,Providence University,4.0,Masters,San Francisco,F,0,1,1,2,Teaching Assistant,11/28,4/28,Lawyer,6/10,3/11,Senior SWE,1/13,3/6
4554,Providence School,3.0,Bachelors,San Francisco,M,0,1,0,0,Teaching Assistant,11/16,8/23,Data Scientist,2/5,2/6,N/A,N/A,N/A
4555,Providence University,3.1,Masters,Providence,F,0,1,N/A,0,Lawyer,12/10,1/7,N/A,N/A,N/A,N/A,N/A,N/A
4556,State Providence College,2.9,Phd,Miami,M,0,1,0,2,Junior SWE,9/7,7/30,Teaching Assistant,1/19,3/31,Lawyer,6/3,5/17
4557,Providence School,3.6,Bachelors,San Francisco,M,0,0,0,1,Senior SWE,1/4,10/26,Data Scientist,6/24,6/16,Lawyer,11/20,4/26
4558,Providence School,3.1,Bachelors,San Francisco,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4559,Providence University,2.4,Bachelors,New York City,F,0,1,0,3,Data Scientist,1/12,12/25,Data Scientist,5/1,8/26,N/A,N/A,N/A
4560,Providence University,3.4,Masters,Miami,F,0,1,0,3,Junior SWE,1/16,2/13,Senior SWE,6/1,5/4,N/A,N/A,N/A
4561,Providence School,3.1,Bachelors,Boston,M,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4562,Providence University,2.5,Phd,New York City,F,0,1,N/A,1,Senior SWE,3/21,6/10,Junior SWE,2/18,6/25,Teaching Assistant,2/10,9/8
4563,State Providence College,3.6,Phd,New York City,M,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4564,Providence University,2.9,Bachelors,Boston,M,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4565,Providence University,3.2,Masters,Providence,F,0,0,0,3,Senior SWE,4/21,9/28,N/A,N/A,N/A,N/A,N/A,N/A
4566,State Providence College,3.7,Bachelors,Providence,M,0,1,N/A,0,Senior SWE,4/17,4/24,Junior SWE,7/6,1/21,N/A,N/A,N/A
4567,Providence University,2.7,Phd,New York City,M,0,1,0,1,Senior SWE,6/23,8/17,N/A,N/A,N/A,N/A,N/A,N/A
4568,Providence School,2.1,Phd,Providence,M,0,0,0,0,Junior SWE,3/17,11/15,Junior SWE,3/2,1/18,N/A,N/A,N/A
4569,Providence School,2.5,Bachelors,Boston,M,N/A,1,0,0,Data Scientist,12/27,3/20,Lawyer,8/25,7/1,N/A,N/A,N/A
4570,State Providence College,2.4,Bachelors,New York City,M,1,1,0,0,Senior SWE,8/2,3/30,Data Scientist,2/23,2/16,N/A,N/A,N/A
4571,Providence University,3.3,Bachelors,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4572,Providence University,3.6,Bachelors,Miami,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4573,Providence School,3.9,Masters,New York City,F,0,1,0,0,Junior SWE,10/31,11/4,Data Scientist,12/7,2/17,N/A,N/A,N/A
4574,Providence University,2.9,Bachelors,New York City,F,0,1,0,0,Teaching Assistant,8/18,2/1,Teaching Assistant,5/3,3/16,Senior SWE,6/9,9/30
4575,Providence University,3.2,Masters,New York City,F,0,1,0,1,Data Scientist,11/5,1/15,Teaching Assistant,3/7,2/12,N/A,N/A,N/A
4576,Providence School,3.8,Bachelors,San Francisco,N/A,N/A,1,0,0,Teaching Assistant,1/28,8/22,N/A,N/A,N/A,N/A,N/A,N/A
4577,State Providence College,3.3,Masters,New York City,F,0,1,0,0,Teaching Assistant,4/21,3/5,Senior SWE,12/12,10/20,N/A,N/A,N/A
4578,State Providence College,2.3,Masters,New York City,M,0,1,N/A,0,Senior SWE,7/21,5/29,Junior SWE,1/24,10/31,Teaching Assistant,4/6,3/23
4579,State Providence College,2.9,Bachelors,Boston,M,0,1,0,0,Teaching Assistant,12/18,4/28,Data Scientist,6/6,2/26,Lawyer,7/29,10/1
4580,Providence University,3.5,Bachelors,Boston,M,1,1,0,0,Senior SWE,11/30,7/13,N/A,N/A,N/A,N/A,N/A,N/A
4581,Providence School,3.3,Bachelors,San Francisco,M,N/A,1,0,0,Junior SWE,3/29,1/11,N/A,N/A,N/A,N/A,N/A,N/A
4582,State Providence College,3.5,Bachelors,Miami,M,0,1,0,0,Data Scientist,12/29,5/5,Senior SWE,2/27,5/9,Lawyer,6/15,2/20
4583,Providence University,2.7,Bachelors,Miami,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4584,State Providence College,2.5,Bachelors,San Francisco,F,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4585,Providence School,2.4,Masters,Miami,M,0,0,0,0,Lawyer,5/8,2/14,Data Scientist,12/15,12/3,N/A,N/A,N/A
4586,State Providence College,3.8,Masters,Boston,M,1,1,0,3,Teaching Assistant,3/30,7/17,N/A,N/A,N/A,N/A,N/A,N/A
4587,Providence University,2.5,Bachelors,Boston,F,1,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4588,State Providence College,2.0,Bachelors,San Francisco,M,0,1,N/A,3,Data Scientist,8/21,8/15,Senior SWE,9/14,11/9,Data Scientist,8/19,12/29
4589,Providence University,4.0,Bachelors,Providence,F,N/A,1,0,1,Data Scientist,12/24,3/19,Teaching Assistant,8/8,3/11,N/A,N/A,N/A
4590,Providence School,3.9,Bachelors,Miami,F,1,1,0,0,Teaching Assistant,2/24,6/24,Data Scientist,8/8,10/3,Teaching Assistant,1/21,7/3
4591,Providence School,3.8,Bachelors,San Francisco,M,0,1,0,0,Junior SWE,10/1,10/1,Junior SWE,3/18,10/25,N/A,N/A,N/A
4592,Providence School,3.1,Phd,Providence,M,0,1,0,3,Senior SWE,7/5,9/15,N/A,N/A,N/A,N/A,N/A,N/A
4593,State Providence College,3.1,Phd,Providence,M,0,1,0,0,Teaching Assistant,7/17,7/13,N/A,N/A,N/A,N/A,N/A,N/A
4594,Providence School,4.0,Masters,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4595,Providence School,2.4,Phd,Miami,F,N/A,1,0,0,Senior SWE,5/28,10/29,Teaching Assistant,6/15,4/11,N/A,N/A,N/A
4596,Providence University,3.9,Bachelors,Providence,M,0,0,0,0,Lawyer,7/27,3/1,Data Scientist,12/7,6/9,Lawyer,7/19,12/8
4597,State Providence College,2.9,Bachelors,Miami,N/A,0,1,0,4,Lawyer,12/29,3/17,N/A,N/A,N/A,N/A,N/A,N/A
4598,Providence School,3.9,Bachelors,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4599,State Providence College,3.2,Phd,Boston,M,0,0,N/A,0,Data Scientist,2/22,12/10,Data Scientist,6/1,12/9,Junior SWE,12/10,5/3
4600,Providence University,2.6,Bachelors,Miami,M,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4601,Providence School,2.0,Bachelors,Providence,F,0,1,1,0,Junior SWE,10/24,6/27,Teaching Assistant,8/28,7/14,Teaching Assistant,12/2,9/15
4602,Providence School,2.2,Masters,Miami,F,1,0,N/A,0,Teaching Assistant,10/11,11/28,Teaching Assistant,8/1,12/21,Data Scientist,8/13,12/6
4603,State Providence College,3.1,Phd,San Francisco,F,1,1,0,3,Teaching Assistant,9/20,6/12,N/A,N/A,N/A,N/A,N/A,N/A
4604,State Providence College,2.1,Masters,New York City,M,0,0,0,3,Lawyer,4/29,10/13,Data Scientist,7/7,8/10,N/A,N/A,N/A
4605,Providence School,3.4,Bachelors,San Francisco,M,1,1,0,3,Data Scientist,9/9,12/31,Senior SWE,7/6,11/6,Teaching Assistant,5/11,11/25
4606,Providence University,2.1,Bachelors,Miami,F,0,1,0,3,Data Scientist,9/14,10/8,N/A,N/A,N/A,N/A,N/A,N/A
4607,Providence School,3.2,Masters,New York City,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4608,Providence University,3.0,Phd,Providence,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4609,State Providence College,3.7,Bachelors,Boston,M,1,0,N/A,1,Senior SWE,8/16,7/8,Junior SWE,5/21,10/5,N/A,N/A,N/A
4610,Providence School,3.5,Bachelors,Boston,M,0,1,0,0,Junior SWE,9/14,1/8,N/A,N/A,N/A,N/A,N/A,N/A
4611,Providence School,3.1,Bachelors,New York City,F,0,1,0,0,Lawyer,11/19,2/23,N/A,N/A,N/A,N/A,N/A,N/A
4612,State Providence College,3.9,Phd,Miami,M,N/A,1,0,1,Senior SWE,7/28,11/17,Senior SWE,6/27,5/24,Data Scientist,11/7,7/14
4613,Providence School,3.5,Bachelors,Boston,F,N/A,1,0,1,Teaching Assistant,6/16,5/24,Lawyer,2/1,11/21,N/A,N/A,N/A
4614,Providence School,3.1,Bachelors,Miami,M,0,1,0,0,Teaching Assistant,1/23,6/3,Junior SWE,2/23,3/30,N/A,N/A,N/A
4615,Providence University,2.8,Phd,San Francisco,M,0,0,1,0,Data Scientist,12/21,10/13,N/A,N/A,N/A,N/A,N/A,N/A
4616,Providence School,3.9,Bachelors,New York City,M,0,1,1,3,Junior SWE,11/26,12/19,N/A,N/A,N/A,N/A,N/A,N/A
4617,Providence University,3.2,Bachelors,San Francisco,M,0,1,1,0,Junior SWE,8/13,2/25,N/A,N/A,N/A,N/A,N/A,N/A
4618,State Providence College,3.9,Phd,San Francisco,F,0,1,0,1,Senior SWE,10/4,9/23,N/A,N/A,N/A,N/A,N/A,N/A
4619,State Providence College,3.4,Bachelors,Miami,M,0,1,1,0,Data Scientist,11/24,6/19,Teaching Assistant,1/8,3/24,Data Scientist,8/5,2/10
4620,Providence School,2.2,Masters,Boston,F,0,1,0,1,Teaching Assistant,5/27,1/11,Junior SWE,5/11,10/16,Senior SWE,9/28,1/20
4621,State Providence College,3.9,Bachelors,San Francisco,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4622,Providence School,4.0,Bachelors,Miami,M,1,1,0,0,Data Scientist,8/27,9/21,Teaching Assistant,1/18,7/26,N/A,N/A,N/A
4623,State Providence College,2.2,Masters,Providence,N/A,0,1,1,0,Lawyer,3/14,1/10,N/A,N/A,N/A,N/A,N/A,N/A
4624,State Providence College,3.2,Phd,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4625,Providence University,3.5,Phd,San Francisco,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4626,Providence School,2.7,Bachelors,Boston,F,0,1,0,0,Data Scientist,5/9,8/16,Junior SWE,2/23,6/14,N/A,N/A,N/A
4627,Providence School,3.1,Bachelors,Providence,M,N/A,1,0,0,Junior SWE,8/2,8/27,N/A,N/A,N/A,N/A,N/A,N/A
4628,Providence School,3.8,Bachelors,San Francisco,M,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4629,Providence School,3.8,Masters,Miami,M,0,1,0,1,Data Scientist,3/18,8/19,Lawyer,8/4,10/3,N/A,N/A,N/A
4630,Providence University,3.1,Masters,Providence,F,1,0,N/A,3,Data Scientist,7/1,11/30,N/A,N/A,N/A,N/A,N/A,N/A
4631,Providence School,2.3,Masters,Miami,M,0,1,0,0,Lawyer,4/1,4/13,Data Scientist,9/8,3/16,Data Scientist,2/9,8/12
4632,Providence School,2.9,Masters,San Francisco,M,1,1,0,3,Data Scientist,2/1,5/5,Junior SWE,3/1,7/22,N/A,N/A,N/A
4633,Providence School,2.9,Bachelors,San Francisco,F,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4634,Providence University,2.9,Phd,Miami,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4635,Providence School,2.2,Phd,Boston,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4636,State Providence College,2.5,Masters,San Francisco,F,0,1,0,1,Junior SWE,4/14,10/6,Data Scientist,8/23,12/31,N/A,N/A,N/A
4637,Providence School,3.0,Masters,San Francisco,M,0,1,0,3,Senior SWE,6/12,1/1,Senior SWE,5/14,11/23,Teaching Assistant,12/19,7/4
4638,State Providence College,3.6,Bachelors,Providence,F,0,1,0,1,Junior SWE,6/11,12/30,Senior SWE,2/17,11/18,Teaching Assistant,1/19,8/25
4639,Providence School,2.5,Bachelors,Boston,M,0,1,0,0,Senior SWE,12/2,10/25,N/A,N/A,N/A,N/A,N/A,N/A
4640,Providence University,3.1,Bachelors,Boston,F,0,1,0,0,Data Scientist,12/9,7/5,N/A,N/A,N/A,N/A,N/A,N/A
4641,State Providence College,2.2,Bachelors,San Francisco,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4642,Providence University,2.4,Bachelors,Providence,F,N/A,1,0,0,Teaching Assistant,1/19,5/23,Data Scientist,11/8,10/9,N/A,N/A,N/A
4643,Providence School,3.9,Masters,Providence,M,0,1,0,0,Lawyer,10/26,3/29,Data Scientist,3/23,8/4,Teaching Assistant,1/6,1/12
4644,State Providence College,4.0,Masters,New York City,M,0,1,0,0,Data Scientist,3/18,8/14,N/A,N/A,N/A,N/A,N/A,N/A
4645,Providence University,2.0,Bachelors,New York City,F,0,1,N/A,3,Senior SWE,10/26,1/4,Teaching Assistant,10/4,3/27,Senior SWE,4/26,1/4
4646,State Providence College,2.4,Bachelors,Providence,M,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4647,Providence University,2.6,Bachelors,Boston,N/A,N/A,0,0,0,Data Scientist,4/6,5/12,Teaching Assistant,10/30,3/30,Lawyer,2/15,4/15
4648,Providence School,3.4,Bachelors,Miami,F,0,1,0,0,Senior SWE,1/5,7/23,Data Scientist,1/14,8/19,Lawyer,12/26,12/28
4649,State Providence College,3.4,Phd,San Francisco,F,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4650,Providence School,3.4,Bachelors,Boston,M,1,1,0,0,Data Scientist,3/15,4/23,Teaching Assistant,10/30,5/8,N/A,N/A,N/A
4651,State Providence College,2.1,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4652,Providence School,3.3,Masters,Boston,M,N/A,1,0,0,Teaching Assistant,8/18,8/24,Data Scientist,7/27,4/18,N/A,N/A,N/A
4653,Providence School,4.0,Masters,Providence,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4654,Providence School,3.6,Masters,San Francisco,M,1,1,0,3,Teaching Assistant,8/21,5/13,N/A,N/A,N/A,N/A,N/A,N/A
4655,Providence University,3.3,Bachelors,San Francisco,F,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4656,Providence School,2.1,Phd,New York City,M,0,1,0,0,Data Scientist,3/4,1/4,N/A,N/A,N/A,N/A,N/A,N/A
4657,Providence School,2.2,Bachelors,San Francisco,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4658,Providence School,2.0,Bachelors,San Francisco,M,0,1,0,0,Data Scientist,8/26,12/1,Teaching Assistant,3/8,6/27,Junior SWE,11/11,6/4
4659,State Providence College,2.0,Bachelors,San Francisco,F,0,1,0,1,Lawyer,11/28,8/20,Lawyer,4/27,3/2,N/A,N/A,N/A
4660,Providence University,2.1,Masters,Boston,F,0,1,0,1,Senior SWE,4/29,12/14,N/A,N/A,N/A,N/A,N/A,N/A
4661,Providence University,2.8,Masters,Boston,M,0,1,0,3,Data Scientist,3/17,7/16,N/A,N/A,N/A,N/A,N/A,N/A
4662,State Providence College,3.2,Masters,San Francisco,F,0,0,0,0,Lawyer,4/13,11/2,Senior SWE,2/6,9/22,N/A,N/A,N/A
4663,State Providence College,2.7,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4664,State Providence College,4.0,Bachelors,San Francisco,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4665,Providence School,2.6,Bachelors,Boston,M,0,1,0,0,Data Scientist,12/1,2/1,Lawyer,3/2,9/9,Data Scientist,10/1,1/23
4666,Providence School,3.5,Bachelors,New York City,F,0,1,1,0,Junior SWE,6/5,3/5,Data Scientist,6/17,7/26,N/A,N/A,N/A
4667,Providence School,3.9,Bachelors,Miami,M,N/A,1,0,0,Senior SWE,5/29,11/29,Lawyer,11/20,11/4,Senior SWE,9/11,1/11
